ID,Name,,name_in,description,Coordinates
830,限时训练-尖叫戈壁36,,Limited Time Training - Howling Gobi 34,,
831,限时训练-尖叫戈壁37,,Limited Time Training - Howling Gobi 35,,
832,限时训练-尖叫戈壁38,,Limited Time Training - Howling Gobi 36,,
833,限时训练-尖叫戈壁39,,Limited Time Training - Howling Gobi 37,,
834,限时训练-尖叫戈壁40,,Limited Time Training - Howling Gobi 38,,
835,限时训练-尖叫戈壁41,,Limited Time Training - Howling Gobi 39,,
836,限时训练-尖叫戈壁42,,Limited Time Training - Howling Gobi 40,,
837,限时训练-尖叫戈壁43,,Limited Time Training - Howling Gobi 41,,
838,限时训练-尖叫戈壁44,,Limited Time Training - Howling Gobi 42,,
839,限时训练-尖叫戈壁45,,Limited Time Training - Howling Gobi 43,,
840,限时训练-尖叫戈壁46,,Limited Time Training - Howling Gobi 44,,
898,限时训练-伊甸城1,,Limited Time Training - Edengate 1,,
899,限时训练-伊甸城2,,Limited Time Training - Edengate 2,,
900,限时训练-伊甸城3,,Limited Time Training - Edengate 3,,
902,限时训练-伊甸城4,,Limited Time Training - Edengate 4,,
903,限时训练-伊甸城5,,Limited Time Training - Edengate 5,,
904,限时训练-伊甸城6,,Limited Time Training - Edengate 6,,
905,限时训练-伊甸城7,,Limited Time Training - Edengate 7,,
906,限时训练-伊甸城8,,Limited Time Training - Edengate 8,,
907,限时训练-伊甸城9,,Limited Time Training - Edengate 9,,
908,限时训练-伊甸城10,,Limited Time Training - Edengate 10,,
909,限时训练-伊甸城11,,Limited Time Training - Edengate 11,,
910,限时训练-伊甸城12,,Limited Time Training - Edengate 12,,
911,限时训练-伊甸城13,,Limited Time Training - Edengate 13,,
912,限时训练-伊甸城14,,Limited Time Training - Edengate 14,,
913,限时训练-伊甸城15,,Limited Time Training - Edengate 15,,
914,限时训练-伊甸城16,,Limited Time Training - Edengate 16,,
915,限时训练-伊甸城17,,Limited Time Training - Edengate 17,,
916,限时训练-伊甸城18,,Limited Time Training - Edengate 18,,
917,限时训练-伊甸城19,,Limited Time Training - Edengate 19,,
918,限时训练-伊甸城20,,Limited Time Training - Edengate 20,,
919,限时训练-伊甸城21,,Limited Time Training - Edengate 21,,
920,限时训练-伊甸城22,,Limited Time Training - Edengate 22,,
921,限时训练-伊甸城23,,Limited Time Training - Edengate 23,,
922,限时训练-伊甸城24,,Limited Time Training - Edengate 24,,
923,限时训练-伊甸城25,,Limited Time Training - Edengate 25,,
924,限时训练-伊甸城26,,Limited Time Training - Edengate 26,,
925,限时训练-伊甸城27,,Limited Time Training - Edengate 27,,
926,限时训练-伊甸城28,,Limited Time Training - Edengate 28,,
927,限时训练-伊甸城29,,Limited Time Training - Edengate 29,,
928,限时训练-伊甸城30,,Limited Time Training - Edengate 30,,
929,限时训练-伊甸城31,,Limited Time Training - Edengate 31,,
930,限时训练-伊甸城32,,Limited Time Training - Edengate 32,,
931,限时训练-伊甸城33,,Limited Time Training - Edengate 33,,
932,限时训练-伊甸城34,,Limited Time Training - Edengate 34,,
933,限时训练-伊甸城35,,Limited Time Training - Edengate 35,,
934,限时训练-伊甸城36,,Limited Time Training - Edengate 36,,
935,限时训练-伊甸城37,,Limited Time Training - Edengate 37,,
936,限时训练-伊甸城38,,Limited Time Training - Edengate 38,,
937,限时训练-伊甸城39,,Limited Time Training - Edengate 39,,
938,限时训练-伊甸城40,,Limited Time Training - Edengate 40,,
976,1241.575(分享来自:快爆用户121845024),,,,
991,限时训练-拉贡雪山1,,Limited Time Training  - Ragon Snowy Peak 1,,
992,限时训练-拉贡雪山2,,Limited Time Training  - Ragon Snowy Peak 2,,
993,限时训练-拉贡雪山3,,Limited Time Training  - Ragon Snowy Peak 3,,
994,限时训练-拉贡雪山4,,Limited Time Training  - Ragon Snowy Peak 4,,
995,限时训练-拉贡雪山5,,Limited Time Training  - Ragon Snowy Peak 5,,
996,限时训练-拉贡雪山6,,Limited Time Training  - Ragon Snowy Peak 6,,
997,限时训练-拉贡雪山7,,Limited Time Training  - Ragon Snowy Peak 7,,
998,限时训练-拉贡雪山8,,Limited Time Training  - Ragon Snowy Peak 8,,
999,限时训练-拉贡雪山9,,Limited Time Training  - Ragon Snowy Peak 9,,
1000,限时训练-拉贡雪山10,,Limited Time Training  - Ragon Snowy Peak 10,,
1001,限时训练-拉贡雪山11,,Limited Time Training  - Ragon Snowy Peak 11,,
1002,限时训练-拉贡雪山12,,Limited Time Training  - Ragon Snowy Peak 12,,
1003,限时训练-拉贡雪山13,,Limited Time Training  - Ragon Snowy Peak 13,,
1004,限时训练-拉贡雪山14,,Limited Time Training  - Ragon Snowy Peak 14,,
1005,限时训练-拉贡雪山15,,Limited Time Training - Ragon Snowy Peak 15,,
1006,临湖镇下，限时训练(分享来自:PITY1455),,,,
1010,688，1914(分享来自:狨金),,,,
1012,限时训练-拉贡雪山16,,Limited Time Training - Ragon Snowy Peak 16,,
1013,限时训练-拉贡雪山17,,Limited Time Training - Ragon Snowy Peak 17,,
1014,限时训练-拉贡雪山18,,Limited Time Training - Ragon Snowy Peak 18,,
1015,限时训练-拉贡雪山19,,Limited Time Training - Ragon Snowy Peak 19,,
1016,限时训练-拉贡雪山20,,Limited Time Training - Ragon Snowy Peak 20,,
1017,限时训练-拉贡雪山22,,Limited Time Training - Ragon Snowy Peak 21,,
1018,限时训练-拉贡雪山21,,Limited Time Training - Ragon Snowy Peak 22,,
1019,限时训练-拉贡雪山23,,Limited Time Training - Ragon Snowy Peak 23,,
1020,限时训练-拉贡雪山24,,Limited Time Training - Ragon Snowy Peak 24,,
1021,限时训练-拉贡雪山25,,Limited Time Training - Ragon Snowy Peak 25,,
1022,限时训练-拉贡雪山26,,Limited Time Training - Ragon Snowy Peak 26,,
1023,限时训练-拉贡雪山27,,Limited Time Training - Ragon Snowy Peak 27,,
1024,限时训练-拉贡雪山28,,Limited Time Training - Ragon Snowy Peak 28,,
1025,限时训练-拉贡雪山29,,Limited Time Training - Ragon Snowy Peak 29,,
1026,限时训练-拉贡雪山30,,Limited Time Training - Ragon Snowy Peak 30,,
1027,限时训练-拉贡雪山31,,Limited Time Training - Ragon Snowy Peak 31,,
1028,限时训练-拉贡雪山32,,Limited Time Training - Ragon Snowy Peak 32,,
1029,限时训练-拉贡雪山33,,Limited Time Training - Ragon Snowy Peak 33,,
1030,限时训练-拉贡雪山34,,Limited Time Training - Ragon Snowy Peak 34,,
1031,限时训练-拉贡雪山35,,Limited Time Training - Ragon Snowy Peak 35,,
1032,限时训练-拉贡雪山36,,Limited Time Training - Ragon Snowy Peak 36,,
1033,限时训练-拉贡雪山37,,Limited Time Training - Ragon Snowy Peak 37,,
1034,限时训练-拉贡雪山38,,Limited Time Training - Ragon Snowy Peak 38,,
1035,限时训练-拉贡雪山39,,Limited Time Training - Ragon Snowy Peak 39,,
1036,限时训练-拉贡雪山40,,Limited Time Training - Ragon Snowy Peak 40,,
1037,限时训练-拉贡雪山41,,Limited Time Training - Ragon Snowy Peak 41,,
1038,限时训练-拉贡雪山42,,Limited Time Training - Ragon Snowy Peak 42,,
1039,限时训练-拉贡雪山43,,Limited Time Training - Ragon Snowy Peak 43,,
1040,限时训练-拉贡雪山44,,Limited Time Training - Ragon Snowy Peak 44,,
1041,限时训练-拉贡雪山45,,Limited Time Training - Ragon Snowy Peak 45,,
1042,限时训练-拉贡雪山46,,Limited Time Training - Ragon Snowy Peak 46,,
1298,限时训练-开普勒港1,,Limited Time Training - Kepler Harbor 1,,
1299,限时训练-开普勒港2双人训练,,Limited Time Training - Kepler Harbor 2,,
1300,限时训练-开普勒港3,,Limited Time Training - Kepler Harbor 3,,
1301,限时训练-开普勒港4,,Limited Time Training - Kepler Harbor 4,,
1302,限时训练-开普勒港5,,Limited Time Training - Kepler Harbor 5,,
1303,限时训练-开普勒港6,,Limited Time Training - Kepler Harbor 6,,
1304,限时训练-开普勒港7,,Limited Time Training - Kepler Harbor 7,,
1315,限时训练-开普勒港8,,Limited Time Training - Kepler Harbor 8,,
1316,限时训练-开普勒港9,,Limited Time Training - Kepler Harbor 9,,
1317,限时训练-开普勒港10,,Limited Time Training - Kepler Harbor 10,,
1338,限时训练-开普勒港11,,Limited Time Training - Kepler Harbor 11,,
1340,限时训练-开普勒港12,,Limited Time Training - Kepler Harbor 12,,
1364,限时训练-开普勒港13,,Limited Time Training - Kepler Harbor 13,,
1365,限时训练-开普勒港14,,Limited Time Training - Kepler Harbor 14,,
1366,限时训练-开普勒港15,,Limited Time Training - Kepler Harbor 15,,
1367,限时训练-开普勒港16,,Limited Time Training - Kepler Harbor 16,,
1368,限时训练-开普勒港17,,Limited Time Training - Kepler Harbor 17,,
1369,限时训练-开普勒港18,,Limited Time Training - Kepler Harbor 18,,
1387,限时训练-开普勒港19,,Limited Time Training - Kepler Harbor 19,,
1388,限时训练-开普勒港20双人,,Limited Time Training - Kepler Harbor 20,,
1389,限时训练-开普勒港21,,Limited Time Training - Kepler Harbor 21,,
1390,限时训练-开普勒港22双人,,Limited Time Training - Kepler Harbor 22,,
1391,限时训练-开普勒港23,,Limited Time Training - Kepler Harbor 23,,
1392,限时训练-开普勒港24,,Limited Time Training - Kepler Harbor 24,,
1393,限时训练-开普勒港25,,Limited Time Training - Kepler Harbor 25,,
1394,限时训练-开普勒港26,,Limited Time Training - Kepler Harbor 26,,
1395,限时训练-开普勒港27,,Limited Time Training - Kepler Harbor 27,,
1396,限时训练-开普勒港28,,Limited Time Training - Kepler Harbor 28,,
1397,限时训练-开普勒港29,,Limited Time Training - Kepler Harbor 29,,
1438,限时训练-开普勒港30,,Limited Time Training - Kepler Harbor 30,,
1439,限时训练-开普勒港31,,Limited Time Training - Kepler Harbor 31,,
1440,限时训练-开普勒港32,,Limited Time Training - Kepler Harbor 32,,
1441,限时训练-开普勒港33双人,,Limited Time Training - Kepler Harbor 33,,
1442,限时训练-开普勒港34,,Limited Time Training - Kepler Harbor 34,,
1443,限时训练-开普勒港35,,Limited Time Training - Kepler Harbor 35,,
1444,限时训练-开普勒港36,,Limited Time Training - Kepler Harbor 36,,
1445,限时训练-开普勒港37,,Limited Time Training - Kepler Harbor 37,,
1446,限时训练-开普勒港38,,Limited Time Training - Kepler Harbor 38,,
1447,限时训练-开普勒港39,,Limited Time Training - Kepler Harbor 39,,
1448,限时训练-开普勒港40,,Limited Time Training - Kepler Harbor 40,,
1449,限时训练-开普勒港41,,Limited Time Training - Kepler Harbor 41,,
1450,限时训练-开普勒港42,,Limited Time Training - Kepler Harbor 42,,
1451,限时训练-开普勒港43,,Limited Time Training - Kepler Harbor 43,,
1517,限时训练-开普勒港44,,Limited Time Training - Kepler Harbor 44,,
1518,限时训练-开普勒港45,,Limited Time Training - Kepler Harbor 45,,
1519,限时训练-开普勒港46,,Limited Time Training - Kepler Harbor 46,,
1551,限时训练-开普勒港47,,Limited Time Training - Kepler Harbor 47,,
1552,限时训练-开普勒港48,,Limited Time Training - Kepler Harbor 48,,
1553,限时训练-开普勒港49,,Limited Time Training - Kepler Harbor 49,,
1571,限时训练-开普勒港50,,Limited Time Training - Kepler Harbor 50,,
1572,限时训练-开普勒港51,,Limited Time Training - Kepler Harbor 51,,
1573,限时训练-开普勒港52,,Limited Time Training - Kepler Harbor 52,,
1574,限时训练-开普勒港53双人,,Limited Time Training - Kepler Harbor 53,,
292,风景-杜加河谷1,,Scenery - Sundale Valley 1,,
293,风景-杜加河谷2,,Scenery - Sundale Valley 2,,
294,风景-杜加河谷3,,Scenery - Sundale Valley 3,,
295,风景-杜加河谷4,,Scenery - Sundale Valley 4,,
296,风景-杜加河谷5,,Scenery - Sundale Valley 5,,
297,风景-杜加河谷6,,Scenery - Sundale Valley 6,,
298,风景-杜加河谷7,,Scenery - Sundale Valley 7,,
299,风景-杜加河谷8,,Scenery - Sundale Valley,,
611,风景-遗迹,,Scenery - Ruin,,
612,风景-空间站残骸,,Scenery - Wreck Space Station,,
613,风景-中央废墟绿洲,,Scenery - Central Ruins Oasis,,
614,风景-异星前线,,Scenery - Alien Frontline,,
616,风景-戈壁洞穴,,Scenery 1,,
617,风景-向往的生活,,Scenery 2,,
618,风景-异晶迷阵,,Scenery 3,,
619,风景-中央车站,,Scenery 4,,
666,风景-商业中心,,Scenery 5,,
667,风景-起源工厂,,Scenery 6,,
671,风景-暗水街,,Scenery 7,,
676,风景-迷雾深渊,,Scenery 8,,
684,风景-黑教堂遗址,,Scenery 9,,
689,风景-空间通信塔,,Scenery 10,,
972,望远镜(分享来自:快爆用户121026140),,,,
1011,在瀑布下面过去就能看见(分享来自:墨言灬),,,,
1273,伊甸城瑞法塔(分享来自:冷月丶葬诗魂1770),,,,
324,垂钓点-杜加河谷1,,,,
325,垂钓点-杜加河谷2,,,,
326,垂钓点-杜加河谷3,,,,
327,垂钓点-杜加河谷4,,,,
328,垂钓点-杜加河谷5,,,,
329,垂钓点-杜加河谷6,,,,
330,垂钓点-杜加河谷7,,,,
331,垂钓点-杜加河谷8,,,,
332,垂钓点-杜加河谷9,,,,
333,垂钓点-杜加河谷10,,,,
334,垂钓点-杜加河谷11,,,,
335,垂钓点-尖叫戈壁1,,,,
336,垂钓点-尖叫戈壁2,,,,
337,垂钓点-尖叫戈壁3,,,,
338,垂钓点-尖叫戈壁4,,,,
339,垂钓点-尖叫戈壁5,,,,
340,垂钓点-尖叫戈壁6,,,,
341,垂钓点-尖叫戈壁7,,,,
342,垂钓点-尖叫戈壁8,,,,
343,垂钓点-尖叫戈壁9,,,,
344,垂钓点-尖叫戈壁10,,,,
345,垂钓点-尖叫戈壁11,,,,
346,垂钓点-尖叫戈壁12,,,,
347,垂钓点-伊甸城1,,,,
348,垂钓点-伊甸城2,,,,
349,垂钓点-伊甸城3,,,,
350,垂钓点-伊甸城4,,,,
351,垂钓点-伊甸城5,,,,
352,垂钓点-伊甸城6,,,,
971,城区左手海边桥旁(分享来自:理财代师),,,,
1275,雪山银肚鲑(分享来自:快爆用户122112617),,,,
